date,product,quantity,price,region
2024-01-12,Keyboard,68,792,West
2024-01-13,Monitor,69,793,North
2024-01-14,Headphones,70,794,South
2024-01-15,Laptop,71,795,East
2024-01-16,Mouse,72,796,West
2024-01-17,Keyboard,73,797,North
2024-01-18,Monitor,74,798,South
2024-01-19,Headphones,75,799,East
2024-01-20,Laptop,76,800,West
2024-01-21,Mouse,77,801,North
2024-01-22,Keyboard,78,802,South
2024-01-23,Monitor,79,803,East
2024-01-24,Headphones,80,804,West
2024-01-25,Laptop,81,805,North
2024-01-26,Mouse,82,806,South
2024-01-27,Keyboard,83,807,East
2024-01-28,Monitor,84,808,West
2024-01-01,Headphones,85,809,North
2024-01-02,Laptop,86,810,South
2024-01-03,Mouse,87,811,East
2024-01-04,Keyboard,88,812,West
2024-01-05,Monitor,89,813,North
2024-01-06,Headphones,90,814,South
2024-01-07,Laptop,91,815,East
2024-01-08,Mouse,92,816,West
2024-01-09,Keyboard,93,817,North
2024-01-10,Monitor,94,818,South
2024-01-11,Headphones,95,819,East
2024-01-12,Laptop,96,820,West
2024-01-13,Mouse,97,821,North
2024-01-14,Keyboard,98,822,South
2024-01-15,Monitor,99,823,East
2024-01-16,Headphones,100,824,West
2024-01-17,Laptop,1,825,North
2024-01-18,Mouse,2,826,South
2024-01-19,Keyboard,3,827,East
2024-01-20,Monitor,4,828,West
2024-01-21,Headphones,5,829,North
2024-01-22,Laptop,6,830,South
2024-01-23,Mouse,7,831,East
2024-01-24,Keyboard,8,832,West
2024-01-25,Monitor,9,833,North
2024-01-26,Headphones,10,834,South
2024-01-27,Laptop,11,835,East
2024-01-28,Mouse,12,836,West
2024-01-01,Keyboard,13,837,North
2024-01-02,Monitor,14,838,South
2024-01-03,Headphones,15,839,East
2024-01-04,Laptop,16,840,West
2024-01-05,Mouse,17,841,North
2024-01-06,Keyboard,18,842,South
2024-01-07,Monitor,19,843,East
2024-01-08,Headphones,20,844,West
2024-01-09,Laptop,21,845,North
2024-01-10,Mouse,22,846,South
2024-01-11,Keyboard,23,847,East
2024-01-12,Monitor,24,848,West
2024-01-13,Headphones,25,849,North
2024-01-14,Laptop,26,850,South
2024-01-15,Mouse,27,851,East
2024-01-16,Keyboard,28,852,West
2024-01-17,Monitor,29,853,North
2024-01-18,Headphones,30,854,South
2024-01-19,Laptop,31,855,East
2024-01-20,Mouse,32,856,West
2024-01-21,Keyboard,33,857,North
2024-01-22,Monitor,34,858,South
2024-01-23,Headphones,35,859,East
2024-01-24,Laptop,36,860,West
2024-01-25,Mouse,37,861,North
2024-01-26,Keyboard,38,862,South
2024-01-27,Monitor,39,863,East
2024-01-28,Headphones,40,864,West
2024-01-01,Laptop,41,865,North
2024-01-02,Mouse,42,866,South
2024-01-03,Keyboard,43,867,East
2024-01-04,Monitor,44,868,West
2024-01-05,Headphones,45,869,North
2024-01-06,Laptop,46,870,South
2024-01-07,Mouse,47,871,East
2024-01-08,Keyboard,48,872,West
2024-01-09,Monitor,49,873,North
2024-01-10,Headphones,50,874,South
2024-01-11,Laptop,51,875,East
2024-01-12,Mouse,52,876,West
2024-01-13,Keyboard,53,877,North
2024-01-14,Monitor,54,878,South
2024-01-15,Headphones,55,879,East
2024-01-16,Laptop,56,880,West
2024-01-17,Mouse,57,881,North
2024-01-18,Keyboard,58,882,South
2024-01-19,Monitor,59,883,East
2024-01-20,Headphones,60,884,West
2024-01-21,Laptop,61,885,North
2024-01-22,Mouse,62,886,South
2024-01-23,Keyboard,63,887,East
2024-01-24,Monitor,64,888,West
2024-01-25,Headphones,65,889,North
2024-01-26,Laptop,66,890,South
2024-01-27,Mouse,67,891,East
2024-01-28,Keyboard,68,892,West
2024-01-01,Monitor,69,893,North
2024-01-02,Headphones,70,894,South
2024-01-03,Laptop,71,895,East
2024-01-04,Mouse,72,896,West
2024-01-05,Keyboard,73,897,North
2024-01-06,Monitor,74,898,South
2024-01-07,Headphones,75,899,East
2024-01-08,Laptop,76,900,West
2024-01-09,Mouse,77,901,North
2024-01-10,Keyboard,78,902,South
2024-01-11,Monitor,79,903,East
2024-01-12,Headphones,80,904,West
2024-01-13,Laptop,81,905,North
2024-01-14,Mouse,82,906,South
2024-01-15,Keyboard,83,907,East
2024-01-16,Monitor,84,908,West
2024-01-17,Headphones,85,909,North
2024-01-18,Laptop,86,910,South
2024-01-19,Mouse,87,911,East
2024-01-20,Keyboard,88,912,West
2024-01-21,Monitor,89,913,North
2024-01-22,Headphones,90,914,South
2024-01-23,Laptop,91,915,East
2024-01-24,Mouse,92,916,West
2024-01-25,Keyboard,93,917,North
2024-01-26,Monitor,94,918,South
2024-01-27,Headphones,95,919,East
2024-01-28,Laptop,96,920,West
2024-01-01,Mouse,97,921,North
2024-01-02,Keyboard,98,922,South
2024-01-03,Monitor,99,923,East
2024-01-04,Headphones,100,924,West
2024-01-05,Laptop,1,925,North
2024-01-06,Mouse,2,926,South
2024-01-07,Keyboard,3,927,East
2024-01-08,Monitor,4,928,West
2024-01-09,Headphones,5,929,North
2024-01-10,Laptop,6,930,South
2024-01-11,Mouse,7,931,East
2024-01-12,Keyboard,8,932,West
2024-01-13,Monitor,9,933,North
2024-01-14,Headphones,10,934,South
2024-01-15,Laptop,11,935,East
2024-01-16,Mouse,12,936,West
2024-01-17,Keyboard,13,937,North
2024-01-18,Monitor,14,938,South
2024-01-19,Headphones,15,939,East
2024-01-20,Laptop,16,940,West
2024-01-21,Mouse,17,941,North
2024-01-22,Keyboard,18,942,South
2024-01-23,Monitor,19,943,East
2024-01-24,Headphones,20,944,West
2024-01-25,Laptop,21,945,North
2024-01-26,Mouse,22,946,South
2024-01-27,Keyboard,23,947,East
2024-01-28,Monitor,24,948,West
2024-01-01,Headphones,25,949,North
2024-01-02,Laptop,26,950,South
2024-01-03,Mouse,27,951,East
2024-01-04,Keyboard,28,952,West
2024-01-05,Monitor,29,953,North
2024-01-06,Headphones,30,954,South
2024-01-07,Laptop,31,955,East
2024-01-08,Mouse,32,956,West
2024-01-09,Keyboard,33,957,North
2024-01-10,Monitor,34,958,South
2024-01-11,Headphones,35,959,East
2024-01-12,Laptop,36,960,West
2024-01-13,Mouse,37,961,North
2024-01-14,Keyboard,38,962,South
2024-01-15,Monitor,39,963,East
2024-01-16,Headphones,40,964,West
2024-01-17,Laptop,41,965,North
2024-01-18,Mouse,42,966,South
2024-01-19,Keyboard,43,967,East
2024-01-20,Monitor,44,968,West
2024-01-21,Headphones,45,969,North
2024-01-22,Laptop,46,970,South
2024-01-23,Mouse,47,971,East
2024-01-24,Keyboard,48,972,West
2024-01-25,Monitor,49,973,North
2024-01-26,Headphones,50,974,South
2024-01-27,Laptop,51,975,East
2024-01-28,Mouse,52,976,West
2024-01-01,Keyboard,53,977,North
2024-01-02,Monitor,54,978,South
2024-01-03,Headphones,55,979,East
2024-01-04,Laptop,56,980,West
2024-01-05,Mouse,57,981,North
2024-01-06,Keyboard,58,982,South
2024-01-07,Monitor,59,983,East
2024-01-08,Headphones,60,984,West
2024-01-09,Laptop,61,985,North
2024-01-10,Mouse,62,986,South
2024-01-11,Keyboard,63,987,East
2024-01-12,Monitor,64,988,West
2024-01-13,Headphones,65,989,North
2024-01-14,Laptop,66,990,South
2024-01-15,Mouse,67,991,East
2024-01-16,Keyboard,68,992,West
2024-01-17,Monitor,69,993,North
2024-01-18,Headphones,70,994,South
2024-01-19,Laptop,71,995,East
2024-01-20,Mouse,72,996,West
2024-01-21,Keyboard,73,997,North
2024-01-22,Monitor,74,998,South
2024-01-23,Headphones,75,999,East
2024-01-24,Laptop,76,1000,West
2024-01-25,Mouse,77,1001,North
2024-01-26,Keyboard,78,1002,South
2024-01-27,Monitor,79,1003,East
2024-01-28,Headphones,80,1004,West
2024-01-01,Laptop,81,1005,North
2024-01-02,Mouse,82,1006,South
2024-01-03,Keyboard,83,1007,East
2024-01-04,Monitor,84,1008,West
2024-01-05,Headphones,85,1009,North
2024-01-06,Laptop,86,1010,South
2024-01-07,Mouse,87,1011,East
2024-01-08,Keyboard,88,1012,West
2024-01-09,Monitor,89,1013,North
2024-01-10,Headphones,90,1014,South
2024-01-11,Laptop,91,1015,East
2024-01-12,Mouse,92,1016,West
2024-01-13,Keyboard,93,1017,North
2024-01-14,Monitor,94,1018,South
2024-01-15,Headphones,95,1019,East
2024-01-16,Laptop,96,1020,West
2024-01-17,Mouse,97,1021,North
2024-01-18,Keyboard,98,1022,South
2024-01-19,Monitor,99,1023,East
2024-01-20,Headphones,100,1024,West
2024-01-21,Laptop,1,1025,North
2024-01-22,Mouse,2,1026,South
2024-01-23,Keyboard,3,1027,East
2024-01-24,Monitor,4,1028,West
2024-01-25,Headphones,5,1029,North
2024-01-26,Laptop,6,1030,South
2024-01-27,Mouse,7,1031,East
2024-01-28,Keyboard,8,1032,West
2024-01-01,Monitor,9,1033,North
2024-01-02,Headphones,10,1034,South
2024-01-03,Laptop,11,1035,East
2024-01-04,Mouse,12,1036,West
2024-01-05,Keyboard,13,1037,North
2024-01-06,Monitor,14,1038,South
2024-01-07,Headphones,15,1039,East
2024-01-08,Laptop,16,1040,West
2024-01-09,Mouse,17,1041,North
2024-01-10,Keyboard,18,1042,South
2024-01-11,Monitor,19,1043,East
2024-01-12,Headphones,20,1044,West
2024-01-13,Laptop,21,1045,North
2024-01-14,Mouse,22,1046,South
2024-01-15,Keyboard,23,1047,East
2024-01-16,Monitor,24,1048,West
2024-01-17,Headphones,25,1049,North
2024-01-18,Laptop,26,1050,South
2024-01-19,Mouse,27,1051,East
2024-01-20,Keyboard,28,1052,West
2024-01-21,Monitor,29,1053,North
2024-01-22,Headphones,30,1054,South
2024-01-23,Laptop,31,1055,East
2024-01-24,Mouse,32,1056,West
2024-01-25,Keyboard,33,1057,North
2024-01-26,Monitor,34,1058,South
2024-01-27,Headphones,35,1059,East
2024-01-28,Laptop,36,1060,West
2024-01-01,Mouse,37,1061,North
2024-01-02,Keyboard,38,1062,South
2024-01-03,Monitor,39,1063,East
2024-01-04,Headphones,40,1064,West
2024-01-05,Laptop,41,1065,North
2024-01-06,Mouse,42,1066,South
2024-01-07,Keyboard,43,1067,East
2024-01-08,Monitor,44,1068,West
2024-01-09,Headphones,45,1069,North
2024-01-10,Laptop,46,1070,South
2024-01-11,Mouse,47,1071,East
2024-01-12,Keyboard,48,1072,West
2024-01-13,Monitor,49,1073,North
2024-01-14,Headphones,50,1074,South
2024-01-15,Laptop,51,1075,East
2024-01-16,Mouse,52,1076,West
2024-01-17,Keyboard,53,1077,North
2024-01-18,Monitor,54,1078,South
2024-01-19,Headphones,55,1079,East
2024-01-20,Laptop,56,1080,West
2024-01-21,Mouse,57,1081,North
2024-01-22,Keyboard,58,1082,South
2024-01-23,Monitor,59,1083,East
2024-01-24,Headphones,60,1084,West
2024-01-25,Laptop,61,1085,North
2024-01-26,Mouse,62,1086,South
2024-01-27,Keyboard,63,1087,East
2024-01-28,Monitor,64,1088,West
2024-01-01,Headphones,65,1089,North
2024-01-02,Laptop,66,1090,South
2024-01-03,Mouse,67,1091,East
2024-01-04,Keyboard,68,1092,West
2024-01-05,Monitor,69,1093,North
2024-01-06,Headphones,70,1094,South
2024-01-07,Laptop,71,1095,East
2024-01-08,Mouse,72,1096,West
2024-01-09,Keyboard,73,1097,North
2024-01-10,Monitor,74,1098,South
2024-01-11,Headphones,75,1099,East
2024-01-12,Laptop,76,1100,West
2024-01-13,Mouse,77,1101,North
2024-01-14,Keyboard,78,1102,South
2024-01-15,Monitor,79,1103,East
2024-01-16,Headphones,80,1104,West
2024-01-17,Laptop,81,1105,North
2024-01-18,Mouse,82,1106,South
2024-01-19,Keyboard,83,1107,East
2024-01-20,Monitor,84,1108,West
2024-01-21,Headphones,85,1109,North
2024-01-22,Laptop,86,1110,South
2024-01-23,Mouse,87,1111,East
2024-01-24,Keyboard,88,1112,West
2024-01-25,Monitor,89,1113,North
2024-01-26,Headphones,90,1114,South
2024-01-27,Laptop,91,1115,East
2024-01-28,Mouse,92,1116,West
2024-01-01,Keyboard,93,1117,North
2024-01-02,Monitor,94,1118,South
2024-01-03,Headphones,95,1119,East
2024-01-04,Laptop,96,1120,West
2024-01-05,Mouse,97,1121,North
2024-01-06,Keyboard,98,1122,South
2024-01-07,Monitor,99,1123,East
2024-01-08,Headphones,100,1124,West
2024-01-09,Laptop,1,1125,North
2024-01-10,Mouse,2,1126,South
2024-01-11,Keyboard,3,1127,East
2024-01-12,Monitor,4,1128,West
2024-01-13,Headphones,5,1129,North
2024-01-14,Laptop,6,1130,South
2024-01-15,Mouse,7,1131,East
2024-01-16,Keyboard,8,1132,West
2024-01-17,Monitor,9,1133,North
2024-01-18,Headphones,10,1134,South
2024-01-19,Laptop,11,1135,East
2024-01-20,Mouse,12,1136,West
2024-01-21,Keyboard,13,1137,North
2024-01-22,Monitor,14,1138,South
2024-01-23,Headphones,15,1139,East
2024-01-24,Laptop,16,1140,West
2024-01-25,Mouse,17,1141,North
2024-01-26,Keyboard,18,1142,South
2024-01-27,Monitor,19,1143,East
2024-01-28,Headphones,20,1144,West
2024-01-01,Laptop,21,1145,North
2024-01-02,Mouse,22,1146,South
2024-01-03,Keyboard,23,1147,East
2024-01-04,Monitor,24,1148,West
2024-01-05,Headphones,25,1149,North
2024-01-06,Laptop,26,1150,South
2024-01-07,Mouse,27,1151,East
2024-01-08,Keyboard,28,1152,West
2024-01-09,Monitor,29,1153,North
2024-01-10,Headphones,30,1154,South
2024-01-11,Laptop,31,1155,East
2024-01-12,Mouse,32,1156,West
2024-01-13,Keyboard,33,1157,North
2024-01-14,Monitor,34,1158,South
2024-01-15,Headphones,35,1159,East
2024-01-16,Laptop,36,1160,West
2024-01-17,Mouse,37,1161,North
2024-01-18,Keyboard,38,1162,South
2024-01-19,Monitor,39,1163,East
2024-01-20,Headphones,40,1164,West
2024-01-21,Laptop,41,1165,North
2024-01-22,Mouse,42,1166,South
2024-01-23,Keyboard,43,1167,East
2024-01-24,Monitor,44,1168,West
2024-01-25,Headphones,45,1169,North
2024-01-26,Laptop,46,1170,South
2024-01-27,Mouse,47,1171,East
2024-01-28,Keyboard,48,1172,West
2024-01-01,Monitor,49,1173,North
2024-01-02,Headphones,50,1174,South
2024-01-03,Laptop,51,1175,East
2024-01-04,Mouse,52,1176,West
2024-01-05,Keyboard,53,1177,North
2024-01-06,Monitor,54,1178,South
2024-01-07,Headphones,55,1179,East
2024-01-08,Laptop,56,1180,West
2024-01-09,Mouse,57,1181,North
2024-01-10,Keyboard,58,1182,South
2024-01-11,Monitor,59,1183,East
2024-01-12,Headphones,60,1184,West
2024-01-13,Laptop,61,1185,North
2024-01-14,Mouse,62,1186,South
2024-01-15,Keyboard,63,1187,East
2024-01-16,Monitor,64,1188,West
2024-01-17,Headphones,65,1189,North
2024-01-18,Laptop,66,1190,South
2024-01-19,Mouse,67,1191,East
2024-01-20,Keyboard,68,1192,West
2024-01-21,Monitor,69,1193,North
2024-01-22,Headphones,70,1194,South
2024-01-23,Laptop,71,1195,East
2024-01-24,Mouse,72,1196,West
2024-01-25,Keyboard,73,1197,North
2024-01-26,Monitor,74,1198,South
2024-01-27,Headphones,75,1199,East
2024-01-28,Laptop,76,1200,West
2024-01-01,Mouse,77,1201,North
2024-01-02,Keyboard,78,1202,South
2024-01-03,Monitor,79,1203,East
2024-01-04,Headphones,80,1204,West
2024-01-05,Laptop,81,1205,North
2024-01-06,Mouse,82,1206,South
2024-01-07,Keyboard,83,1207,East
2024-01-08,Monitor,84,1208,West
2024-01-09,Headphones,85,1209,North
2024-01-10,Laptop,86,1210,South
2024-01-11,Mouse,87,1211,East
2024-01-12,Keyboard,88,1212,West
2024-01-13,Monitor,89,1213,North
2024-01-14,Headphones,90,1214,South
2024-01-15,Laptop,91,1215,East
2024-01-16,Mouse,92,1216,West
2024-01-17,Keyboard,93,1217,North
2024-01-18,Monitor,94,1218,South
2024-01-19,Headphones,95,1219,East
2024-01-20,Laptop,96,1220,West
2024-01-21,Mouse,97,1221,North
2024-01-22,Keyboard,98,1222,South
2024-01-23,Monitor,99,1223,East
2024-01-24,Headphones,100,1224,West
2024-01-25,Laptop,1,1225,North
2024-01-26,Mouse,2,1226,South
2024-01-27,Keyboard,3,1227,East
2024-01-28,Monitor,4,1228,West
2024-01-01,Headphones,5,1229,North
2024-01-02,Laptop,6,1230,South
2024-01-03,Mouse,7,1231,East
2024-01-04,Keyboard,8,1232,West
2024-01-05,Monitor,9,1233,North
2024-01-06,Headphones,10,1234,South
2024-01-07,Laptop,11,1235,East
2024-01-08,Mouse,12,1236,West
2024-01-09,Keyboard,13,1237,North
2024-01-10,Monitor,14,1238,South
2024-01-11,Headphones,15,1239,East
2024-01-12,Laptop,16,1240,West
2024-01-13,Mouse,17,1241,North
2024-01-14,Keyboard,18,1242,South
2024-01-15,Monitor,19,1243,East
2024-01-16,Headphones,20,1244,West
2024-01-17,Laptop,21,1245,North
2024-01-18,Mouse,22,1246,South
2024-01-19,Keyboard,23,1247,East
2024-01-20,Monitor,24,1248,West
2024-01-21,Headphones,25,1249,North
2024-01-22,Laptop,26,1250,South
2024-01-23,Mouse,27,1251,East
2024-01-24,Keyboard,28,1252,West
2024-01-25,Monitor,29,1253,North
2024-01-26,Headphones,30,1254,South
2024-01-27,Laptop,31,1255,East
2024-01-28,Mouse,32,1256,West
2024-01-01,Keyboard,33,1257,North
2024-01-02,Monitor,34,1258,South
2024-01-03,Headphones,35,1259,East
2024-01-04,Laptop,36,1260,West
2024-01-05,Mouse,37,1261,North
2024-01-06,Keyboard,38,1262,South
2024-01-07,Monitor,39,1263,East
2024-01-08,Headphones,40,1264,West
2024-01-09,Laptop,41,1265,North
2024-01-10,Mouse,42,1266,South
2024-01-11,Keyboard,43,1267,East
2024-01-12,Monitor,44,1268,West
2024-01-13,Headphones,45,1269,North
2024-01-14,Laptop,46,1270,South
2024-01-15,Mouse,47,1271,East
2024-01-16,Keyboard,48,1272,West
2024-01-17,Monitor,49,1273,North
2024-01-18,Headphones,50,1274,South
2024-01-19,Laptop,51,1275,East
2024-01-20,Mouse,52,1276,West
2024-01-21,Keyboard,53,1277,North
2024-01-22,Monitor,54,1278,South
2024-01-23,Headphones,55,1279,East
2024-01-24,Laptop,56,1280,West
2024-01-25,Mouse,57,1281,North
2024-01-26,Keyboard,58,1282,South
2024-01-27,Monitor,59,1283,East
2024-01-28,Headphones,60,1284,West
2024-01-01,Laptop,61,1285,North
2024-01-02,Mouse,62,1286,South
2024-01-03,Keyboard,63,1287,East
2024-01-04,Monitor,64,1288,West
2024-01-05,Headphones,65,1289,North
2024-01-06,Laptop,66,1290,South
2024-01-07,Mouse,67,1291,East
2024-01-08,Keyboard,68,1292,West
2024-01-09,Monitor,69,1293,North
2024-01-10,Headphones,70,1294,South
2024-01-11,Laptop,71,1295,East
2024-01-12,Mouse,72,1296,West
2024-01-13,Keyboard,73,1297,North
2024-01-14,Monitor,74,1298,South
2024-01-15,Headphones,75,1299,East
2024-01-16,Laptop,76,1300,West
2024-01-17,Mouse,77,1301,North
2024-01-18,Keyboard,78,1302,South
2024-01-19,Monitor,79,1303,East
2024-01-20,Headphones,80,1304,West
2024-01-21,Laptop,81,1305,North
2024-01-22,Mouse,82,1306,South
2024-01-23,Keyboard,83,1307,East
2024-01-24,Monitor,84,1308,West
2024-01-25,Headphones,85,1309,North
2024-01-26,Laptop,86,1310,South
2024-01-27,Mouse,87,1311,East
2024-01-28,Keyboard,88,1312,West
2024-01-01,Monitor,89,1313,North
2024-01-02,Headphones,90,1314,South
2024-01-03,Laptop,91,1315,East
2024-01-04,Mouse,92,1316,West
2024-01-05,Keyboard,93,1317,North
2024-01-06,Monitor,94,1318,South
2024-01-07,Headphones,95,1319,East
2024-01-08,Laptop,96,1320,West
2024-01-09,Mouse,97,1321,North
2024-01-10,Keyboard,98,1322,South
2024-01-11,Monitor,99,1323,East
2024-01-12,Headphones,100,1324,West
2024-01-13,Laptop,1,1325,North
2024-01-14,Mouse,2,1326,South
2024-01-15,Keyboard,3,1327,East
2024-01-16,Monitor,4,1328,West
2024-01-17,Headphones,5,1329,North
2024-01-18,Laptop,6,1330,South
2024-01-19,Mouse,7,1331,East
2024-01-20,Keyboard,8,1332,West
2024-01-21,Monitor,9,1333,North
2024-01-22,Headphones,10,1334,South
2024-01-23,Laptop,11,1335,East
2024-01-24,Mouse,12,1336,West
2024-01-25,Keyboard,13,1337,North
2024-01-26,Monitor,14,1338,South
2024-01-27,Headphones,15,1339,East
2024-01-28,Laptop,16,1340,West
2024-01-01,Mouse,17,1341,North
2024-01-02,Keyboard,18,1342,South
2024-01-03,Monitor,19,1343,East
2024-01-04,Headphones,20,1344,West
2024-01-05,Laptop,21,1345,North
2024-01-06,Mouse,22,1346,South
2024-01-07,Keyboard,23,1347,East
2024-01-08,Monitor,24,1348,West
2024-01-09,Headphones,25,1349,North
2024-01-10,Laptop,26,1350,South
2024-01-11,Mouse,27,1351,East
2024-01-12,Keyboard,28,1352,West
2024-01-13,Monitor,29,1353,North
2024-01-14,Headphones,30,1354,South
2024-01-15,Laptop,31,1355,East
2024-01-16,Mouse,32,1356,West
2024-01-17,Keyboard,33,1357,North
2024-01-18,Monitor,34,1358,South
2024-01-19,Headphones,35,1359,East
2024-01-20,Laptop,36,1360,West
2024-01-21,Mouse,37,1361,North
2024-01-22,Keyboard,38,1362,South
2024-01-23,Monitor,39,1363,East
2024-01-24,Headphones,40,1364,West
2024-01-25,Laptop,41,1365,North
2024-01-26,Mouse,42,1366,South
2024-01-27,Keyboard,43,1367,East
2024-01-28,Monitor,44,1368,West
2024-01-01,Headphones,45,1369,North
2024-01-02,Laptop,46,1370,South
2024-01-03,Mouse,47,1371,East
2024-01-04,Keyboard,48,1372,West
2024-01-05,Monitor,49,1373,North
2024-01-06,Headphones,50,1374,South
2024-01-07,Laptop,51,1375,East
2024-01-08,Mouse,52,1376,West
2024-01-09,Keyboard,53,1377,North
2024-01-10,Monitor,54,1378,South
2024-01-11,Headphones,55,1379,East
2024-01-12,Laptop,56,1380,West
2024-01-13,Mouse,57,1381,North
2024-01-14,Keyboard,58,1382,South
2024-01-15,Monitor,59,1383,East
2024-01-16,Headphones,60,1384,West
2024-01-17,Laptop,61,1385,North
2024-01-18,Mouse,62,1386,South
2024-01-19,Keyboard,63,1387,East
2024-01-20,Monitor,64,1388,West
2024-01-21,Headphones,65,1389,North
2024-01-22,Laptop,66,1390,South
2024-01-23,Mouse,67,1391,East
2024-01-24,Keyboard,68,1392,West
2024-01-25,Monitor,69,1393,North
